IncidentID,Hour,Weather,RoadType,TrafficDensity,VisibilityKm,AverageSpeed,VehicleCount,Weekend,RoadCondition,Incident
TRF-01117,21,Clear,Residential,55,6.5,42,355,No,Good,No Incident
TRF-01118,12,Clear,Residential,75,6.0,25,964,No,Good,No Incident
TRF-01119,11,Clear,Urban,35,11.1,89,318,No,Good,No Incident
TRF-01120,12,Rain,Urban,77,2.6,32,564,Yes,Fair,Incident
TRF-01121,5,Clear,Urban,34,13.1,61,756,No,Good,No Incident
TRF-01122,21,Clear,Residential,24,1.9,47,687,No,Good,No Incident
TRF-01123,14,Clear,Urban,85,8.5,95,196,Yes,Good,Incident
TRF-01124,8,Clear,Residential,92,10.2,40,338,Yes,Good,Incident
TRF-01125,14,Clear,Urban,13,4.8,37,601,Yes,Good,No Incident
TRF-01126,5,Clear,Urban,94,5.5,34,507,No,Poor,Incident
TRF-01127,11,Clear,Urban,52,8.8,92,256,No,Good,No Incident
TRF-01128,17,Clear,Urban,66,5.8,34,888,No,Poor,No Incident
TRF-01129,19,Clear,Urban,11,8.3,61,649,No,Fair,No Incident
TRF-01130,10,Clear,Residential,100,3.6,63,219,Yes,Good,Incident
TRF-01131,17,Rain,Highway,11,1.7,81,202,No,Fair,Incident
TRF-01132,11,Storm,Urban,20,7.1,41,623,No,Fair,Incident
TRF-01133,1,Clear,Industrial,71,14.4,22,249,No,Fair,No Incident
TRF-01134,23,Clear,Highway,97,5.6,67,223,No,Fair,No Incident
TRF-01135,20,Clear,Urban,10,4.2,24,368,No,Good,No Incident
TRF-01136,16,Clear,Industrial,43,3.8,48,942,Yes,Fair,Incident
TRF-01137,1,Fog,Highway,100,4.1,22,102,No,Fair,No Incident
TRF-01138,16,Clear,Urban,13,14.3,32,412,No,Poor,No Incident
TRF-01139,5,Clear,Industrial,63,11.8,39,962,No,Fair,No Incident
TRF-01140,22,Storm,Highway,44,5.4,90,846,Yes,Poor,Incident
TRF-01141,2,Rain,Highway,13,2.0,84,87,No,Fair,No Incident
TRF-01142,17,Rain,Urban,80,1.5,61,799,No,Good,Incident
TRF-01143,9,Clear,Highway,69,3.4,71,223,No,Good,No Incident
TRF-01144,22,Clear,Highway,60,14.1,98,91,Yes,Fair,No Incident
TRF-01145,18,Rain,Urban,34,1.3,37,528,No,Good,No Incident
TRF-01146,15,Clear,Urban,99,6.2,30,234,No,Good,No Incident
TRF-01147,12,Clear,Industrial,53,2.4,25,104,Yes,Fair,No Incident
TRF-01148,14,Clear,Industrial,58,5.1,71,990,No,Good,No Incident
TRF-01149,14,Clear,Highway,34,12.0,62,241,No,Fair,No Incident
TRF-01150,6,Rain,Urban,70,5.4,74,253,No,Fair,No Incident
TRF-01151,12,Rain,Highway,18,4.6,31,239,No,Good,No Incident
TRF-01152,5,Clear,Urban,82,9.3,88,511,Yes,Good,No Incident
TRF-01153,6,Rain,Urban,89,10.4,99,83,No,Good,No Incident
TRF-01154,12,Clear,Urban,68,4.2,54,683,Yes,Good,No Incident
TRF-01155,15,Clear,Highway,100,3.7,58,467,Yes,Good,No Incident
TRF-01156,1,Rain,Industrial,28,9.0,46,966,No,Fair,Incident
TRF-01157,23,Clear,Urban,99,9.8,29,995,No,Poor,No Incident
TRF-01158,4,Rain,Highway,59,2.6,79,50,No,Good,No Incident
TRF-01159,13,Storm,Urban,67,10.7,33,951,No,Poor,Incident
TRF-01160,17,Rain,Residential,93,3.2,43,837,No,Good,Incident
TRF-01161,6,Rain,Urban,28,2.4,73,413,No,Good,No Incident
TRF-01162,16,Clear,Urban,36,11.4,52,964,Yes,Fair,No Incident
TRF-01163,12,Clear,Residential,31,9.5,93,902,No,Good,No Incident
TRF-01164,0,Clear,Highway,28,5.2,43,535,No,Fair,No Incident
TRF-01165,20,Rain,Industrial,89,1.1,83,574,No,Good,Incident
TRF-01166,3,Clear,Industrial,3,5.1,70,616,No,Fair,No Incident
TRF-01167,2,Clear,Urban,35,10.7,87,669,No,Good,No Incident
TRF-01168,14,Storm,Urban,8,1.4,82,534,No,Good,Incident
TRF-01169,4,Clear,Urban,80,14.5,36,79,No,Good,No Incident
TRF-01170,9,Clear,Industrial,20,8.4,68,491,No,Fair,No Incident
TRF-01171,0,Clear,Highway,6,11.0,64,329,Yes,Fair,No Incident
TRF-01172,14,Rain,Urban,6,4.8,40,725,No,Fair,No Incident
TRF-01173,21,Clear,Industrial,1,6.8,76,72,Yes,Poor,Incident
TRF-01174,3,Rain,Industrial,51,3.7,81,136,No,Fair,Incident
TRF-01175,13,Clear,Residential,12,8.4,29,195,No,Fair,No Incident
TRF-01176,20,Storm,Urban,68,15.0,84,283,No,Good,No Incident
TRF-01177,5,Clear,Urban,45,4.1,42,59,No,Fair,No Incident
TRF-01178,6,Clear,Industrial,40,4.1,62,610,No,Fair,No Incident
TRF-01179,11,Rain,Urban,14,1.2,25,269,No,Poor,Incident
TRF-01180,8,Fog,Residential,72,9.8,79,938,No,Good,Incident
TRF-01181,2,Clear,Residential,65,3.9,32,828,No,Poor,Incident
TRF-01182,10,Clear,Urban,80,3.2,68,904,Yes,Poor,Incident
TRF-01183,21,Clear,Highway,89,4.8,70,158,No,Fair,Incident
TRF-01184,14,Fog,Urban,16,7.1,72,451,Yes,Good,No Incident
TRF-01185,7,Clear,Residential,29,5.0,36,745,No,Fair,No Incident
TRF-01186,23,Rain,Industrial,67,2.2,58,271,Yes,Good,Incident
TRF-01187,2,Storm,Urban,37,7.9,41,578,No,Good,No Incident
TRF-01188,5,Rain,Residential,11,13.1,92,299,No,Fair,No Incident
TRF-01189,23,Rain,Urban,57,12.1,41,822,Yes,Good,No Incident
TRF-01190,3,Clear,Industrial,40,10.0,22,299,No,Good,No Incident
TRF-01191,19,Clear,Urban,14,6.3,93,352,Yes,Poor,No Incident
TRF-01192,3,Clear,Urban,78,12.7,48,324,Yes,Fair,No Incident
TRF-01193,5,Clear,Residential,12,9.9,94,383,No,Good,No Incident
TRF-01194,18,Fog,Residential,36,2.6,88,855,No,Fair,Incident
TRF-01195,15,Rain,Highway,55,12.1,21,650,Yes,Good,No Incident
TRF-01196,9,Rain,Urban,34,7.8,27,945,No,Good,No Incident
TRF-01197,6,Rain,Urban,38,7.5,59,461,No,Good,No Incident
TRF-01198,22,Rain,Residential,38,1.6,38,677,Yes,Good,No Incident
TRF-01199,11,Clear,Urban,87,2.2,68,728,No,Good,Incident
TRF-01200,1,Clear,Urban,94,13.2,38,863,No,Fair,Incident
TRF-01201,18,Storm,Highway,16,6.2,45,797,No,Poor,Incident
TRF-01202,12,Clear,Urban,66,4.2,31,254,No,Fair,No Incident
TRF-01203,4,Clear,Highway,85,7.9,20,518,Yes,Fair,No Incident
TRF-01204,18,Clear,Residential,67,11.2,33,139,No,Poor,No Incident
TRF-01205,12,Clear,Urban,74,4.0,81,354,No,Good,No Incident
TRF-01206,12,Clear,Urban,80,3.9,41,900,No,Fair,Incident
TRF-01207,20,Fog,Urban,23,13.0,81,797,No,Fair,Incident
TRF-01208,9,Clear,Residential,74,8.6,89,817,Yes,Poor,Incident
TRF-01209,1,Clear,Residential,86,5.7,45,931,Yes,Fair,Incident
TRF-01210,19,Clear,Highway,71,5.4,33,938,No,Good,No Incident
TRF-01211,4,Clear,Industrial,18,10.7,51,230,Yes,Good,No Incident
TRF-01212,12,Clear,Urban,61,4.7,60,735,Yes,Fair,Incident
TRF-01213,10,Storm,Highway,78,5.1,49,537,No,Good,No Incident
TRF-01214,21,Clear,Highway,23,1.7,28,227,Yes,Fair,No Incident
TRF-01215,0,Fog,Residential,55,7.1,22,385,No,Good,No Incident
TRF-01216,5,Storm,Highway,85,6.1,57,84,No,Good,Incident
TRF-01217,9,Storm,Residential,51,3.2,61,905,Yes,Fair,Incident
TRF-01218,14,Clear,Residential,13,10.8,50,570,No,Good,No Incident
TRF-01219,5,Clear,Highway,52,2.5,41,694,No,Good,No Incident
TRF-01220,15,Clear,Residential,80,4.7,50,81,No,Good,No Incident
TRF-01221,4,Rain,Residential,27,3.6,52,555,Yes,Fair,No Incident
TRF-01222,21,Clear,Urban,14,11.0,48,504,No,Good,No Incident
TRF-01223,22,Fog,Residential,21,1.0,77,986,No,Good,Incident
TRF-01224,2,Clear,Urban,47,11.7,26,668,No,Good,No Incident
TRF-01225,14,Clear,Urban,9,6.0,59,792,No,Good,No Incident
TRF-01226,19,Rain,Highway,15,7.7,82,233,No,Fair,Incident
TRF-01227,8,Rain,Urban,33,8.6,74,646,No,Good,No Incident
TRF-01228,16,Clear,Highway,77,5.6,79,661,No,Good,No Incident
TRF-01229,19,Clear,Residential,24,10.2,75,347,Yes,Fair,No Incident
TRF-01230,20,Clear,Highway,66,9.1,40,364,Yes,Good,No Incident
TRF-01231,13,Clear,Urban,84,11.1,75,62,No,Good,No Incident
TRF-01232,14,Clear,Residential,91,7.3,39,946,Yes,Good,Incident
TRF-01233,3,Fog,Industrial,3,8.2,82,809,Yes,Poor,Incident
TRF-01234,10,Clear,Urban,30,14.3,65,969,Yes,Poor,No Incident
TRF-01235,17,Fog,Urban,57,13.4,61,766,No,Fair,Incident
TRF-01236,19,Clear,Urban,58,14.2,98,869,No,Good,Incident
TRF-01237,8,Clear,Industrial,61,7.3,35,604,Yes,Fair,No Incident
TRF-01238,6,Clear,Residential,24,11.5,21,801,No,Good,No Incident
TRF-01239,17,Clear,Urban,62,7.5,43,579,No,Poor,No Incident
TRF-01240,1,Rain,Industrial,44,3.4,46,863,Yes,Good,Incident
TRF-01241,5,Clear,Urban,40,3.7,88,935,No,Good,Incident
TRF-01242,17,Fog,Highway,57,9.0,49,160,Yes,Poor,Incident
TRF-01243,16,Rain,Industrial,61,2.5,35,522,No,Fair,No Incident
TRF-01244,19,Clear,Residential,97,4.2,81,771,No,Good,Incident
TRF-01245,18,Clear,Urban,14,2.2,80,667,Yes,Good,No Incident
TRF-01246,19,Clear,Highway,9,2.4,29,835,No,Fair,No Incident
TRF-01247,7,Rain,Residential,76,12.5,46,796,No,Good,No Incident
TRF-01248,10,Clear,Residential,34,10.0,53,874,No,Good,No Incident
TRF-01249,14,Rain,Highway,43,7.0,82,180,No,Good,Incident
TRF-01250,17,Clear,Highway,13,4.1,97,71,No,Good,No Incident
TRF-01251,9,Fog,Urban,9,14.4,83,173,No,Fair,Incident
TRF-01252,17,Fog,Industrial,34,1.1,26,720,No,Fair,Incident
TRF-01253,4,Rain,Highway,74,14.8,89,432,Yes,Good,No Incident
TRF-01254,6,Clear,Highway,1,9.0,76,184,No,Fair,No Incident
TRF-01255,16,Clear,Urban,83,8.1,35,999,No,Fair,Incident
TRF-01256,18,Clear,Urban,16,8.0,39,648,Yes,Fair,No Incident
TRF-01257,1,Clear,Urban,50,9.1,26,375,Yes,Good,No Incident
TRF-01258,23,Clear,Urban,99,8.9,86,595,Yes,Good,No Incident
TRF-01259,18,Clear,Urban,84,14.1,87,948,No,Good,Incident
TRF-01260,8,Clear,Urban,13,9.1,20,379,No,Good,No Incident
TRF-01261,15,Fog,Urban,60,8.0,91,337,Yes,Fair,Incident
TRF-01262,6,Fog,Urban,3,5.3,77,94,No,Poor,No Incident
TRF-01263,2,Rain,Urban,51,4.8,66,165,Yes,Good,No Incident
TRF-01264,14,Clear,Highway,49,3.6,20,572,Yes,Fair,Incident
TRF-01265,21,Clear,Highway,40,5.1,81,644,No,Good,No Incident
TRF-01266,21,Storm,Urban,90,12.7,43,439,Yes,Poor,Incident
TRF-01267,1,Clear,Residential,99,1.7,91,857,Yes,Fair,Incident
TRF-01268,14,Clear,Industrial,45,12.3,72,898,Yes,Good,No Incident
TRF-01269,1,Clear,Highway,100,4.6,37,63,No,Good,No Incident
TRF-01270,23,Clear,Industrial,90,4.7,25,298,No,Fair,No Incident
TRF-01271,9,Storm,Urban,2,5.8,22,116,No,Fair,Incident
TRF-01272,22,Storm,Highway,53,11.6,66,958,No,Poor,Incident
TRF-01273,12,Clear,Highway,1,12.7,58,671,No,Good,No Incident
TRF-01274,17,Rain,Highway,33,10.0,21,514,No,Good,No Incident
TRF-01275,0,Clear,Highway,9,13.2,56,905,No,Fair,No Incident
TRF-01276,16,Rain,Urban,81,10.5,98,692,No,Fair,No Incident
TRF-01277,14,Fog,Industrial,73,13.7,53,112,No,Fair,No Incident
TRF-01278,4,Rain,Industrial,33,13.9,89,293,No,Fair,Incident
TRF-01279,10,Clear,Residential,19,14.0,87,933,No,Good,No Incident
TRF-01280,8,Clear,Residential,4,8.6,23,304,Yes,Good,No Incident
TRF-01281,0,Storm,Urban,29,4.7,21,127,Yes,Good,Incident
TRF-01282,19,Storm,Urban,40,8.3,36,323,Yes,Good,Incident
TRF-01283,16,Rain,Urban,11,13.9,89,441,No,Fair,No Incident
TRF-01284,9,Fog,Urban,23,4.1,75,153,Yes,Good,No Incident
TRF-01285,7,Clear,Urban,40,9.8,49,616,Yes,Fair,No Incident
TRF-01286,5,Clear,Urban,9,7.2,68,884,Yes,Good,No Incident
TRF-01287,18,Storm,Urban,60,4.7,37,308,No,Good,Incident
TRF-01288,1,Clear,Highway,22,4.1,44,628,No,Fair,No Incident
TRF-01289,12,Clear,Urban,61,12.2,82,553,Yes,Poor,Incident
TRF-01290,5,Clear,Residential,9,10.2,29,564,No,Fair,No Incident
TRF-01291,1,Clear,Industrial,31,5.0,63,320,No,Good,No Incident
TRF-01292,13,Clear,Residential,27,11.1,64,735,No,Good,No Incident
TRF-01293,6,Rain,Urban,62,13.6,84,167,No,Fair,No Incident
TRF-01294,22,Rain,Urban,55,4.6,99,603,Yes,Fair,No Incident
TRF-01295,17,Clear,Highway,70,11.1,48,51,Yes,Fair,No Incident
TRF-01296,9,Clear,Urban,66,13.3,26,408,No,Good,No Incident
TRF-01297,23,Fog,Highway,12,5.7,54,945,No,Good,Incident
TRF-01298,18,Fog,Urban,91,1.9,43,836,No,Good,Incident
TRF-01299,11,Clear,Highway,30,8.7,53,136,No,Poor,No Incident
TRF-01300,3,Fog,Industrial,11,6.4,32,584,No,Fair,No Incident
TRF-01301,1,Rain,Residential,98,14.1,93,260,Yes,Good,Incident
TRF-01302,19,Clear,Urban,25,1.5,59,788,Yes,Fair,Incident
TRF-01303,11,Clear,Residential,63,4.5,81,273,No,Fair,No Incident
TRF-01304,22,Clear,Urban,42,4.4,43,725,Yes,Fair,No Incident
TRF-01305,11,Clear,Urban,5,3.6,74,500,Yes,Fair,No Incident
TRF-01306,12,Clear,Urban,94,14.1,73,394,Yes,Fair,No Incident
TRF-01307,19,Rain,Highway,21,11.0,51,192,Yes,Fair,No Incident
TRF-01308,10,Rain,Highway,27,11.2,96,121,No,Good,No Incident
TRF-01309,12,Fog,Urban,35,7.8,83,674,No,Good,Incident
TRF-01310,21,Fog,Residential,49,12.3,81,197,Yes,Good,No Incident
TRF-01311,5,Clear,Highway,15,8.8,94,326,No,Fair,No Incident
TRF-01312,5,Fog,Urban,22,7.3,22,448,No,Good,No Incident
TRF-01313,22,Clear,Highway,4,14.3,54,475,Yes,Good,No Incident
TRF-01314,22,Clear,Industrial,98,3.9,42,847,No,Good,No Incident
TRF-01315,23,Clear,Highway,58,12.7,65,655,Yes,Good,No Incident
TRF-01316,22,Clear,Residential,66,8.2,43,933,No,Good,No Incident
TRF-01317,0,Fog,Urban,81,1.3,61,742,No,Fair,Incident
TRF-01318,22,Clear,Highway,51,2.7,77,493,No,Fair,Incident
TRF-01319,3,Clear,Industrial,34,3.3,69,86,Yes,Good,No Incident
TRF-01320,21,Clear,Highway,41,6.3,35,732,Yes,Good,No Incident
TRF-01321,16,Storm,Highway,71,10.0,91,681,Yes,Fair,Incident
TRF-01322,12,Clear,Urban,89,4.1,55,443,Yes,Good,No Incident
TRF-01323,10,Fog,Highway,9,5.2,66,737,No,Good,Incident
TRF-01324,16,Rain,Residential,100,5.4,28,195,Yes,Good,No Incident
TRF-01325,15,Clear,Industrial,44,12.1,42,124,No,Fair,No Incident
TRF-01326,12,Rain,Highway,73,8.1,23,477,No,Good,No Incident
TRF-01327,1,Clear,Residential,82,5.2,78,92,No,Good,Incident
TRF-01328,7,Rain,Urban,59,10.3,55,316,Yes,Fair,Incident
TRF-01329,4,Clear,Highway,8,7.3,32,186,No,Good,No Incident
TRF-01330,23,Clear,Urban,95,13.3,59,319,Yes,Fair,No Incident
TRF-01331,20,Clear,Urban,54,13.1,46,136,Yes,Good,No Incident
TRF-01332,0,Clear,Urban,98,12.5,41,66,No,Fair,No Incident
TRF-01333,14,Storm,Highway,10,6.7,99,436,Yes,Good,No Incident
TRF-01334,6,Rain,Urban,13,12.2,27,896,No,Fair,Incident
TRF-01335,12,Rain,Residential,10,7.3,56,868,Yes,Fair,Incident
TRF-01336,22,Clear,Urban,88,13.7,59,231,No,Fair,No Incident
TRF-01337,14,Rain,Highway,4,12.5,62,145,No,Good,No Incident
TRF-01338,22,Clear,Urban,75,11.7,34,452,No,Good,No Incident
TRF-01339,7,Clear,Industrial,48,9.7,53,628,No,Fair,No Incident
TRF-01340,6,Storm,Industrial,79,1.3,56,770,No,Good,Incident
TRF-01341,20,Rain,Residential,32,2.9,64,296,No,Fair,Incident
TRF-01342,23,Clear,Highway,56,14.4,24,694,Yes,Poor,No Incident
TRF-01343,15,Rain,Urban,24,13.2,85,335,No,Fair,No Incident
TRF-01344,19,Clear,Urban,97,3.5,68,124,No,Good,Incident
TRF-01345,9,Rain,Highway,12,11.4,81,413,No,Poor,Incident
TRF-01346,18,Clear,Highway,65,9.9,87,217,No,Good,No Incident
TRF-01347,4,Fog,Urban,35,7.5,36,740,No,Fair,No Incident
TRF-01348,13,Storm,Highway,56,1.2,47,754,Yes,Good,Incident
TRF-01349,17,Rain,Residential,68,3.7,38,465,No,Fair,Incident
TRF-01350,9,Clear,Urban,82,14.5,43,718,Yes,Poor,Incident
TRF-01351,6,Clear,Highway,70,11.8,97,772,Yes,Fair,No Incident
TRF-01352,0,Clear,Urban,6,2.1,60,171,No,Fair,No Incident
TRF-01353,11,Clear,Residential,18,5.5,80,74,No,Good,No Incident
TRF-01354,8,Clear,Highway,39,5.9,67,666,Yes,Good,No Incident
TRF-01355,15,Rain,Highway,53,10.7,68,358,No,Poor,Incident
TRF-01356,8,Clear,Urban,76,8.5,23,339,Yes,Good,Incident
TRF-01357,17,Clear,Highway,29,12.1,43,117,No,Good,No Incident
TRF-01358,1,Storm,Highway,5,12.7,45,492,Yes,Good,No Incident
TRF-01359,23,Clear,Industrial,27,13.6,30,255,No,Good,No Incident
TRF-01360,2,Storm,Residential,28,3.2,65,992,No,Good,Incident
TRF-01361,8,Clear,Residential,7,15.0,39,736,No,Fair,No Incident
TRF-01362,6,Clear,Residential,50,14.6,82,849,Yes,Good,Incident
TRF-01363,19,Clear,Highway,40,5.1,75,177,No,Fair,No Incident
TRF-01364,11,Rain,Urban,78,7.7,45,495,No,Good,No Incident
TRF-01365,18,Fog,Urban,23,5.4,87,286,No,Poor,Incident
TRF-01366,18,Clear,Highway,68,7.8,24,501,No,Fair,No Incident
TRF-01367,15,Rain,Urban,88,5.9,53,451,No,Good,No Incident
TRF-01368,14,Clear,Urban,80,10.3,92,144,Yes,Fair,Incident
TRF-01369,12,Clear,Industrial,28,1.5,32,996,No,Good,Incident
TRF-01370,12,Clear,Residential,99,7.0,87,352,No,Fair,Incident
TRF-01371,18,Clear,Highway,3,8.4,25,185,Yes,Fair,No Incident
TRF-01372,19,Clear,Highway,62,8.8,97,234,Yes,Poor,Incident
TRF-01373,10,Clear,Urban,53,3.9,87,880,Yes,Good,No Incident
TRF-01374,20,Rain,Highway,66,13.3,55,129,Yes,Fair,No Incident
TRF-01375,0,Clear,Industrial,8,1.2,61,327,No,Good,No Incident
TRF-01376,10,Clear,Industrial,26,12.9,57,884,Yes,Good,No Incident
TRF-01377,16,Clear,Urban,54,1.2,33,353,No,Good,No Incident
TRF-01378,14,Storm,Highway,87,14.3,40,806,Yes,Fair,Incident
TRF-01379,9,Clear,Residential,39,14.4,45,492,No,Good,No Incident
TRF-01380,22,Clear,Residential,1,9.3,55,325,No,Fair,No Incident
TRF-01381,1,Clear,Urban,5,14.0,100,440,No,Poor,Incident
TRF-01382,1,Rain,Residential,68,2.2,99,479,No,Fair,Incident
TRF-01383,11,Clear,Residential,1,11.9,36,835,Yes,Good,No Incident
TRF-01384,14,Rain,Highway,7,7.9,59,947,No,Fair,No Incident
TRF-01385,9,Rain,Urban,26,6.0,21,684,No,Fair,No Incident
TRF-01386,18,Clear,Urban,59,7.6,49,105,Yes,Good,No Incident
TRF-01387,15,Fog,Industrial,63,4.6,95,692,Yes,Good,No Incident
TRF-01388,10,Storm,Residential,82,10.1,95,951,Yes,Fair,Incident
TRF-01389,6,Clear,Highway,46,10.4,23,123,Yes,Fair,No Incident
TRF-01390,17,Clear,Urban,96,3.0,65,587,Yes,Good,Incident
TRF-01391,11,Clear,Urban,37,9.5,90,612,No,Good,No Incident
TRF-01392,20,Clear,Industrial,32,12.4,46,56,No,Good,No Incident
TRF-01393,4,Fog,Residential,44,9.5,51,549,No,Good,No Incident
TRF-01394,18,Storm,Residential,76,1.5,92,536,No,Poor,Incident
TRF-01395,16,Clear,Highway,75,7.5,30,834,No,Good,No Incident
TRF-01396,12,Rain,Urban,6,11.0,55,970,Yes,Good,No Incident
TRF-01397,22,Clear,Residential,68,3.3,75,75,Yes,Good,No Incident
TRF-01398,17,Rain,Urban,85,7.3,38,95,No,Poor,Incident
TRF-01399,22,Clear,Industrial,74,14.4,69,120,Yes,Fair,No Incident
TRF-01400,17,Clear,Highway,95,7.2,20,59,Yes,Good,No Incident
TRF-01401,6,Storm,Residential,75,12.2,27,324,Yes,Good,No Incident
TRF-01402,9,Clear,Residential,89,12.4,23,403,No,Good,No Incident
TRF-01403,21,Fog,Industrial,11,5.7,21,979,Yes,Good,No Incident
TRF-01404,0,Clear,Residential,69,11.3,20,351,No,Good,No Incident
TRF-01405,21,Fog,Residential,5,2.9,82,324,Yes,Good,Incident
TRF-01406,22,Clear,Urban,53,4.8,38,109,No,Good,No Incident
TRF-01407,20,Clear,Highway,79,10.0,68,462,No,Fair,No Incident
TRF-01408,11,Clear,Highway,30,3.2,34,523,No,Fair,No Incident
TRF-01409,16,Rain,Urban,41,14.6,84,790,No,Poor,Incident
TRF-01410,7,Clear,Urban,27,14.2,39,926,Yes,Good,No Incident
TRF-01411,4,Clear,Urban,43,4.1,49,591,No,Good,No Incident
TRF-01412,6,Rain,Urban,24,8.3,58,374,No,Fair,No Incident
TRF-01413,21,Rain,Urban,80,9.0,72,797,Yes,Good,No Incident
TRF-01414,9,Clear,Highway,29,12.1,75,486,Yes,Good,No Incident
TRF-01415,17,Rain,Residential,59,4.6,42,534,Yes,Good,No Incident
TRF-01416,13,Clear,Urban,48,14.3,38,897,No,Good,No Incident
TRF-01417,23,Fog,Urban,2,2.7,24,893,No,Fair,Incident
TRF-01418,12,Fog,Residential,76,12.1,24,70,No,Good,Incident
TRF-01419,10,Clear,Highway,10,4.7,75,871,Yes,Good,No Incident
TRF-01420,9,Rain,Residential,74,13.4,52,359,No,Good,No Incident
TRF-01421,16,Clear,Industrial,85,3.4,43,86,No,Good,No Incident
TRF-01422,1,Clear,Urban,81,7.6,35,915,Yes,Good,No Incident
TRF-01423,23,Rain,Urban,7,2.9,55,617,No,Good,No Incident
TRF-01424,23,Rain,Urban,68,10.6,25,955,Yes,Good,No Incident
TRF-01425,2,Clear,Highway,96,6.6,47,778,No,Fair,No Incident
TRF-01426,0,Fog,Urban,76,13.2,38,245,Yes,Fair,Incident
TRF-01427,21,Fog,Highway,24,14.5,91,415,No,Good,No Incident
TRF-01428,22,Clear,Industrial,60,13.0,85,145,No,Good,No Incident
TRF-01429,11,Clear,Highway,19,5.0,89,293,No,Good,No Incident
TRF-01430,0,Clear,Residential,30,11.9,44,774,No,Good,No Incident
TRF-01431,2,Rain,Highway,4,8.0,48,540,No,Poor,No Incident
TRF-01432,12,Clear,Industrial,71,6.5,23,275,No,Good,No Incident
TRF-01433,22,Fog,Highway,41,6.3,24,779,No,Good,Incident
TRF-01434,18,Clear,Urban,99,5.9,48,786,No,Good,No Incident
TRF-01435,0,Clear,Highway,48,3.8,27,989,No,Good,No Incident
TRF-01436,15,Storm,Urban,87,5.3,97,142,No,Good,Incident
TRF-01437,19,Fog,Residential,78,12.1,52,741,No,Good,Incident
TRF-01438,16,Clear,Urban,30,1.2,94,256,Yes,Poor,Incident
TRF-01439,10,Clear,Urban,42,12.9,84,857,No,Fair,Incident
TRF-01440,2,Rain,Urban,65,13.1,86,935,No,Fair,Incident
TRF-01441,17,Rain,Residential,81,13.8,66,501,No,Good,Incident
TRF-01442,20,Fog,Residential,24,1.0,98,214,No,Fair,Incident
TRF-01443,13,Rain,Residential,46,14.9,94,710,No,Poor,Incident
TRF-01444,15,Clear,Residential,34,7.7,87,764,No,Poor,Incident
TRF-01445,2,Clear,Residential,58,13.0,72,75,No,Good,No Incident
TRF-01446,22,Clear,Urban,57,10.1,78,131,Yes,Poor,Incident
TRF-01447,8,Clear,Urban,88,3.7,65,228,No,Good,Incident
TRF-01448,23,Clear,Residential,100,1.9,98,875,Yes,Fair,Incident
TRF-01449,3,Rain,Urban,29,9.0,90,418,No,Poor,Incident
TRF-01450,18,Storm,Urban,95,1.3,84,696,No,Good,Incident
TRF-01451,18,Fog,Urban,36,13.4,98,830,No,Good,Incident
TRF-01452,19,Clear,Highway,2,8.9,28,254,No,Good,No Incident
TRF-01453,6,Rain,Industrial,44,13.5,21,899,Yes,Fair,No Incident
TRF-01454,23,Clear,Urban,88,11.7,21,846,No,Fair,Incident
TRF-01455,9,Fog,Highway,77,13.4,96,868,No,Poor,Incident
TRF-01456,17,Clear,Industrial,96,10.4,47,135,No,Good,No Incident
TRF-01457,1,Clear,Residential,18,13.0,53,852,Yes,Fair,No Incident
TRF-01458,14,Clear,Industrial,81,3.4,31,207,Yes,Poor,Incident
TRF-01459,6,Clear,Highway,59,8.4,49,685,No,Good,No Incident
TRF-01460,12,Storm,Urban,28,3.3,70,692,No,Good,Incident
TRF-01461,17,Fog,Highway,68,1.8,91,772,Yes,Good,Incident
TRF-01462,12,Clear,Urban,61,2.0,70,468,No,Good,No Incident
TRF-01463,1,Clear,Highway,29,6.2,39,905,Yes,Good,No Incident
TRF-01464,15,Rain,Highway,63,10.6,97,119,No,Fair,No Incident
TRF-01465,8,Rain,Urban,6,6.7,23,536,Yes,Poor,Incident
TRF-01466,14,Fog,Highway,59,5.7,53,645,No,Good,No Incident
TRF-01467,16,Rain,Urban,92,13.6,69,223,No,Fair,No Incident
TRF-01468,0,Fog,Urban,21,10.7,22,323,No,Fair,No Incident
TRF-01469,6,Rain,Industrial,57,2.5,48,979,No,Good,Incident
TRF-01470,3,Clear,Urban,35,6.9,71,353,No,Fair,No Incident
TRF-01471,16,Storm,Urban,41,9.5,59,776,Yes,Good,Incident
TRF-01472,10,Clear,Urban,82,11.8,58,286,No,Fair,No Incident
TRF-01473,2,Clear,Residential,85,6.3,32,297,No,Good,No Incident
TRF-01474,6,Rain,Residential,29,9.2,43,497,No,Fair,No Incident
TRF-01475,22,Rain,Urban,74,9.4,54,126,No,Good,No Incident
TRF-01476,16,Rain,Residential,20,12.4,33,378,No,Fair,No Incident
TRF-01477,9,Rain,Urban,63,3.2,75,110,Yes,Fair,Incident
TRF-01478,23,Clear,Industrial,21,3.9,35,658,No,Fair,Incident
TRF-01479,16,Fog,Industrial,20,1.5,65,456,No,Good,Incident
TRF-01480,6,Rain,Residential,72,8.7,28,481,No,Poor,Incident
TRF-01481,3,Clear,Urban,70,4.5,40,587,No,Good,No Incident
TRF-01482,19,Rain,Highway,97,9.7,67,324,Yes,Good,No Incident
TRF-01483,7,Clear,Urban,99,13.7,40,419,No,Good,Incident
